Edible	Poisonous
6.109622541956397e-27	5.654893686488859e-26
7.418037915048121e-07	2.442694190862206e-11
1.1171218136831038e-06	4.840821915615286e-12
3.8088785866416135e-09	1.3071941523361599e-14
1.1917036575524567e-18	4.269448022585462e-06
1.2085044204421172e-06	4.895671773162444e-13
4.103932911901042e-06	2.6747068333338333e-10
3.4158321486792223e-06	1.416394464844602e-09
4.394119496075388e-18	8.23098925180985e-06
1.7585327408630643e-10	6.189813092200822e-09
6.222489320001204e-13	8.46785773204982e-06
4.502351191093935e-07	2.3377444380141856e-14
2.415825087098127e-06	5.211567271567197e-11
2.7751049001874872e-11	1.6432006196152422e-21
1.0015440156614735e-21	3.8895346246566615e-08
3.52109748370684e-11	5.21141731361218e-14
7.220946258636228e-09	2.9078005165928854e-18
7.843721814461089e-07	2.0348028025048206e-12
6.420269259366806e-07	1.5655697837720907e-13
1.9881952814024888e-19	2.884821526114886e-07
1.3538900901331563e-12	2.5516496750167435e-06
3.645196875579499e-11	4.591244963314762e-08
3.3071948202537922e-09	1.827988444969125e-17
1.5212589446438582e-12	4.578785831966108e-22
2.088172525113581e-05	9.727560974134385e-11
5.0281988623074305e-06	2.6391366841459655e-11
4.684629332771164e-11	2.1582097412921374e-06
1.3579322145080403e-08	1.40238410741192e-18
7.432261410737303e-20	1.2343053427298143e-07
2.397129912889249e-07	2.3790674019165253e-14
2.3812203478781563e-10	5.331643990103699e-06
6.130169630190706e-19	1.6188081124134159e-06
3.319054789358126e-06	2.574604131129363e-12
1.744973495326778e-12	2.2893929159830554e-23
3.1098871154055347e-13	5.507678162849751e-07
6.646985650116435e-08	1.7694064277814783e-15
6.977593648237655e-19	3.1834293900244776e-07
3.6328114876557836e-09	3.339055081337238e-18
7.46073145962038e-07	5.629129306261049e-13
8.1156371448088e-12	5.529851787984985e-06
1.2553331862224347e-11	3.2750172541211275e-05
1.5445211864207614e-08	7.745555555535191e-15
1.314450442877307e-11	1.8806167707459814e-07
1.9625647426757334e-11	1.7936968481808033e-09
5.538394469570536e-12	1.2757582591908352e-05
2.5377045544027554e-20	4.6852286906215363e-07
6.132813736295029e-22	2.760699080000221e-08
4.038892778348689e-11	5.268548223426288e-12
6.652478542712946e-08	8.382159392164124e-15
4.614205191010654e-09	1.143989764898739e-14
3.6332716006749556e-08	2.4546108674406943e-11
2.2467629694759018e-17	6.177448096305056e-06
5.856113093358319e-10	9.124297884787106e-11
1.405496412922274e-09	3.368704768103739e-10
9.313448092857414e-13	3.403596775542118e-07
1.0574594563332183e-13	1.5418451866947837e-06
1.5009226845334667e-09	4.08812896346583e-18
5.587247529364672e-07	5.105574979096757e-12
1.2893216103140382e-12	9.082523733879053e-07
2.983632800517486e-13	9.921836796407733e-06
7.698073644147319e-06	1.5101225650148932e-10
7.913488402225098e-19	2.3256963657389785e-06
1.0164814140190858e-10	1.1370928815962964e-06
7.2213910471510765e-12	6.337798658491508e-06
4.093387281549037e-07	1.0047359881062164e-13
1.9752634239212324e-11	3.805441927041887e-05
5.003349773305907e-09	2.4591522978009202e-14
4.302477323974475e-06	6.824497675302493e-12
1.5527220264231465e-11	1.695755090391997e-06
4.467955271058119e-10	1.0671221343041156e-17
1.2735101565738493e-09	2.279014422161996e-17
1.5175907633279506e-06	2.7627669871742755e-13
1.0341387322149495e-05	1.786433346482597e-13
4.353808362960184e-12	2.2993131005260115e-06
3.780680562173942e-06	2.3916092702333773e-11
6.442428279588872e-11	1.6861190046052394e-11
3.9854748818898115e-06	6.252953583936564e-14
2.3768103355703178e-26	1.0320330551519387e-20
3.024351792421326e-12	1.077563205324297e-12
3.2669887767204773e-07	5.600909497634081e-10
3.5485961227965124e-09	1.5414107616217142e-13
2.6834467548266494e-07	1.1591083280155908e-17
6.719564751683732e-21	2.4525223264368768e-08
3.4674806483959064e-09	7.156323413642939e-14
8.852597641934493e-15	5.754533696758769e-06
1.075288733317623e-09	4.2802489957219046e-18
1.458727070697344e-06	1.956345250258882e-16
2.1598468496448593e-12	5.1520015336563495e-08
7.221281077075854e-21	9.242064479987065e-08
2.108622084176281e-06	5.311555995375028e-11
5.712067546500486e-17	3.2315971175315955e-06
2.4196109826380526e-09	7.636823771506128e-13
6.955120181135179e-06	3.3644790684858027e-10
4.2304033410826125e-09	5.615602516658687e-12
1.0164607934047794e-19	5.243144689278733e-07
8.394356068574416e-07	2.1103312550240703e-12
6.682500136396714e-07	1.0690857423592291e-13
9.128528458144543e-06	1.0535242783033697e-11
4.093351682571736e-12	4.114217616849555e-13
1.2385622441697354e-11	5.307621007115624e-06
3.3677966068370637e-06	3.718522503530552e-14
3.4826257320486316e-11	5.868634333252135e-12
7.14941404595922e-11	7.573543922279579e-06
7.476050753569428e-13	1.874625391812e-14
2.0251192697603717e-14	8.126878940941896e-07
4.3749044429865784e-07	8.94911075441052e-14
2.536725616189694e-10	2.7359879939372946e-18
1.9485101347761948e-07	4.493752847455046e-14
4.2063947654957655e-06	5.791848259086066e-13
1.2598251981845e-16	7.51944986127856e-06
4.337040473447335e-12	4.32208266710898e-07
2.4135841037775404e-08	7.718700170348512e-14
2.7397389592179497e-12	3.0508854809982835e-06
3.6749854136475756e-07	5.4712513128147624e-14
2.5471851236677167e-10	2.160998155331382e-05
1.7930257543369078e-06	1.2758247852873872e-10
2.1997444585564774e-06	4.581501603476668e-12
2.1546279238511744e-07	4.4291945335634403e-13
1.7320258825910776e-10	1.222831941583321e-10
1.4111038876103753e-07	1.8650215666265663e-12
6.356067411030086e-13	3.0321792877918037e-06
4.392721395479087e-11	1.7205980035918467e-11
3.9331100482597476e-07	2.0062803457664123e-11
6.7621489499868124e-15	4.808098195772211e-06
2.678002754121943e-07	5.197514021243234e-13
5.245155819979063e-06	6.330527240880402e-13
4.4750559829460374e-11	1.5352183052098393e-13
3.841917955252624e-15	2.27310556294021e-15
1.0273004975527255e-08	3.5572175900506e-18
2.114772931671403e-12	1.3217548698818617e-08
1.1742810471524032e-12	6.749537357351488e-10
1.9627810826048754e-06	6.3993747917036e-14
7.442800811560194e-07	3.424303350060694e-11
2.974947397544511e-06	2.891234588851138e-14
2.8792062672891873e-11	1.9917718369052547e-21
7.2213910471510765e-12	6.638168263159361e-06
7.942145273116682e-10	1.1218651973828377e-11
3.830206432459196e-10	6.237775963506082e-12
5.58648011382471e-07	9.506526498112505e-13
1.961524434282345e-11	1.1872003445053969e-20
5.454013046635573e-12	3.991496108425171e-09
4.771505417901813e-07	4.786084750657333e-16
1.6942599066480478e-13	6.397989867771236e-07
7.557634108138373e-12	8.952090459378707e-07
6.19406666130984e-14	4.0804286941414503e-07
2.8715104442880998e-06	4.2504625733753126e-12
1.4096018003482386e-17	2.8162450228751115e-06
2.4733930510312252e-06	1.811657092400223e-13
1.103100635750124e-12	2.585154715963644e-06
5.741960894966811e-07	2.499135347341056e-11
7.19991781120889e-11	1.4030387540271848e-10
1.040758777286535e-08	1.680289815610126e-19
7.874364409529068e-18	1.0841914483826535e-06
1.3185311692909612e-10	3.9296568854073496e-09
4.329288108051093e-07	1.0536675572975142e-10
5.495150467991216e-18	4.180246745323502e-06
1.3257338170343835e-13	1.9022424565310787e-06
4.50367973873314e-08	2.7582074747294118e-11
1.6200849620046024e-19	2.4863280637417483e-07
4.538324812667169e-19	3.448554571717165e-07
2.1961595951587673e-21	1.5994749437135456e-07
8.382537361804775e-07	9.404802103075953e-13
8.686491244306294e-14	1.8764485827070258e-06
7.463222103653364e-18	1.1818827925968005e-06
2.9268303542623267e-13	9.424919006413812e-06
1.253914756622364e-08	7.951457913814593e-11
8.583649415362798e-12	6.524075049147054e-08
2.351961482347101e-19	1.2153437051911136e-06
9.498603850222114e-12	2.766156969558953e-11
2.3391338497094676e-14	1.1846906076418369e-05
7.896725922047498e-10	3.420353503840599e-16
3.355414775767982e-07	9.32371677856189e-17
1.0445009534414044e-06	1.113151940813e-14
6.597235041708284e-06	2.2226755256620415e-10
1.6372962329284154e-16	1.885442187474962e-05
1.2979757123672509e-12	2.2151261376954223e-13
1.7061139357071637e-18	3.62251631883339e-06
1.5841685362835146e-19	1.5973938607385081e-07
1.273032249806231e-14	3.60063740779611e-06
2.66129424461633e-19	1.6370113599299415e-07
9.974049833407229e-14	9.94860714307852e-07
1.1784785720843217e-06	4.781007362996736e-13
3.6327854185672273e-12	3.8005316277578598e-06
3.73473753382024e-12	2.867137425197652e-06
5.055671606402594e-07	1.9247291974065915e-14
1.805858596537481e-08	2.61603183170212e-12
2.649567124676571e-07	6.240314958060568e-13
9.898064766810386e-12	1.2666480549937458e-12
1.9428291976176063e-14	1.3234109006833168e-05
4.302284933564717e-06	1.6596247090956768e-12
3.1985358098117873e-18	1.2020608144312485e-07
1.973360476308865e-12	7.16164435598285e-09
6.035863214269506e-19	1.3792260137319914e-06
5.345140751755872e-08	2.114792644916767e-12
1.870137723558484e-10	1.6242448896897107e-14
1.3459382091459924e-10	5.671594972857467e-06
3.9320806529065027e-10	2.747334344151123e-17
2.273418732254766e-11	4.1171975305848655e-12
1.971180824689042e-11	1.4036579440030852e-09
2.0050191999869528e-06	1.0898166929948226e-10
6.267698525428138e-10	7.202117037834272e-06
2.7335548489229397e-10	4.5250384500419105e-12
8.57191704454438e-22	1.31191318639538e-07
1.2181061100434417e-06	1.0458914035335121e-12
5.085777447060205e-06	1.5427254281091663e-11
1.2011815546915454e-08	1.139265965314429e-15
3.3584870725354487e-19	6.877444622445906e-07
5.317317382359995e-07	1.205692054255652e-13
5.017101903591233e-08	6.728797677195951e-15
5.627703651257918e-06	6.216805194637042e-13
3.8460106168120164e-19	1.6965506653767615e-07
1.21214326552929e-07	7.41391865881416e-18
5.572234693281224e-16	2.4450252965918623e-05
5.15421133029781e-07	6.399725664632415e-13
3.7239372940335463e-06	1.4504173648605726e-12
1.6466032786939684e-11	1.4720458635069549e-12
4.657285746190217e-09	1.3417657421159585e-17
1.3194419054769617e-08	1.4203624974597356e-17
2.2429823914196276e-07	8.765959950909132e-15
2.779723342843123e-06	6.706425687099345e-13
1.3136124770252617e-18	4.4049636641849823e-07
1.448654512532793e-08	9.098371507962209e-11
2.0025191847104074e-15	1.8133095046062908e-06
2.9753557367837013e-09	9.627856144424956e-06
6.533749076628535e-07	4.104239270210359e-11
2.291066301677742e-08	4.4191622150546286e-17
5.157792407311303e-12	8.749049468003326e-06
1.5328740792967936e-07	3.905458469475299e-14
8.099012837056227e-07	4.61186886415743e-11
6.700252297494841e-10	1.9067487923709174e-15
5.320528606595213e-05	9.529281179866476e-10
9.629020434096229e-18	6.282914292571907e-07
4.091866515909714e-06	3.321675002615742e-13
2.0251192697603717e-14	2.971275196507261e-06
3.567323345756609e-11	3.44409601649379e-13
2.55164753226223e-17	1.5694136540125822e-06
1.3566084150494195e-19	1.6358338199541395e-07
2.036093590261022e-12	2.729604997467778e-10
1.5544697929291568e-18	5.647976036994317e-07
3.2841347195756796e-08	6.596092768929832e-12
7.424536816974465e-12	1.4133522749118171e-08
1.446494850973478e-06	1.1353944225039976e-10
2.560627801580796e-22	6.07270820544022e-08
3.5194016956662705e-11	1.1367878617968676e-06
1.0663574573665459e-12	4.3063416138363954e-21
4.353808362960184e-12	6.004394359046895e-07
8.70760312812365e-14	8.251113174668582e-07
1.0502977945758553e-06	5.1614479615565327e-11
2.589599535895518e-11	1.07647512092454e-05
2.5653329317877923e-06	7.397833023837185e-12
2.8289558517060026e-19	1.1732939224402806e-06
2.423918523978078e-07	1.237306545360179e-16
4.136110513713305e-06	1.3717430419423556e-10
7.790838638708938e-14	3.0492008107004934e-05
2.942535165482039e-08	2.9442464567308686e-14
9.38493397453219e-21	2.317374088716719e-07
6.2046910456956095e-24	1.8143402974532772e-18
5.567898604608504e-10	6.037889720261978e-12
2.9095192165987817e-08	5.631510390254169e-12
5.910641280472687e-17	3.271485273044383e-06
7.210813808639033e-07	2.051420319469209e-16
3.8598028951553776e-19	3.3968173410416157e-07
2.2691619741965084e-18	9.226394726520236e-07
4.940830988429709e-14	1.2771519412072707e-06
9.57729536448089e-10	1.228058502671842e-17
7.023527870171141e-06	1.7659177487068333e-12
1.1545937093053376e-13	1.027852955473e-06
4.968153853965288e-19	1.4751764626701579e-06
4.922364411250123e-08	1.0982231245401708e-14
1.5442169229690233e-07	1.5835398582940097e-10
1.2643957560177478e-07	3.838323221398764e-12
2.4362480594822345e-18	2.0499267219856583e-06
3.7171937431058614e-14	6.37718712157417e-07
4.136278747007649e-10	2.9702517457601055e-11
8.846941444506682e-13	1.2138374342514506e-06
1.6511473272175654e-08	1.5090836321633808e-11
3.2439921205810894e-09	3.1089495563493008e-12
2.7431498744225965e-06	1.6585352302960987e-11
2.4017596564126553e-05	1.8631525385624443e-10
6.605670104221201e-08	2.6826181543846614e-12
5.547371577276345e-08	5.614661461232694e-12
3.663291075937447e-13	6.399926894495497e-24
5.02312130363621e-11	9.079904161886998e-07
4.97603744023397e-11	1.882109208082927e-10
4.074033237429007e-10	1.3396880836804692e-10
1.075758945007357e-12	4.961571547314636e-06
2.7121589378913743e-11	1.8572675769815133e-08
1.2646147923908786e-05	1.2907202125028627e-11
2.368820529841788e-13	2.035783425081235e-06
9.691847947016699e-21	3.435117977298212e-07
2.9306915363256087e-12	3.2291651309634228e-06
5.466184199423664e-14	2.4897999909238106e-06
5.4873175905630734e-14	1.3245535029643459e-05
1.6797014506612775e-06	1.2400483653737706e-13
9.171460716163102e-13	1.7200009854948876e-06
3.986539730414483e-05	5.840140301545626e-10
1.7853556302663778e-06	7.056975720102116e-12
1.8102506081126431e-09	2.6338787276070505e-05
3.175066278439156e-21	4.667604000420718e-08
5.102375270203079e-07	1.890084071853271e-11
1.497630666257124e-11	1.5187957519767097e-21
7.673048402048643e-12	1.4182678937823983e-06
7.449446775954184e-12	5.466928787712733e-10
2.043931600626082e-06	1.1472759987154255e-10
9.21688181098855e-07	1.4440369394764316e-12
2.229221422617023e-06	6.135760650342684e-13
9.446593347545609e-07	2.790353885612075e-12
2.76245547164606e-06	1.1225680533144891e-10
3.425242118738628e-11	6.734517966087337e-14
2.580367609531668e-18	1.0697496709224206e-07
1.0167621158367465e-13	1.047313577528131e-06
2.0089193654037916e-17	1.2127192579953636e-05
1.691838941931504e-10	4.881382328439021e-07
8.78203113154025e-14	7.274121666772239e-23
5.902051322990843e-19	8.861128179483736e-07
4.974304528184221e-07	9.820088271759014e-11
5.98384612240079e-07	1.5942082554264582e-13
4.73473202361902e-06	1.5983731652718697e-13
1.5529038516997195e-09	5.169168646746946e-18
2.1784520509128486e-06	1.3363413254889322e-13
6.574090509319534e-10	1.4662155082917965e-09
1.1374668850862343e-08	3.5191554416509863e-15
1.807463629844615e-05	8.501333631211414e-11
1.3879755471868706e-10	1.1839775759489471e-17
2.07670949521755e-14	1.6801412410605637e-06
4.73931908507438e-07	4.5072378809145207e-10
3.184724656397167e-08	1.1591857967631773e-13
6.496929288781922e-07	9.823693415151048e-17
1.0336844267285299e-06	3.70428651126779e-14
6.980853737295764e-12	1.0557482666179578e-20
2.676630876281332e-12	2.443027965264181e-10
4.709885973369892e-18	2.5179693048912314e-07
1.092971763529909e-19	5.99884421135656e-07
2.96792167655741e-06	1.8994260755062668e-11
1.467404543913845e-19	3.820840422321453e-07
7.4911657246380506e-06	1.7828689445332906e-12
4.554874279140035e-06	5.585422625325101e-10
3.3688530576560185e-06	2.6299208495595187e-13
7.341501364458845e-21	5.547744441889793e-08
4.4085950719658514e-11	4.3688417970896463e-13
6.293426050979312e-13	9.737874968754266e-06
1.4464316343393732e-18	1.9036706450359136e-07
4.62930589318348e-17	2.944867874122614e-06
2.957913096723278e-06	4.336258811434563e-11
7.088736702349127e-07	2.3278655545695487e-13
3.2672703502471577e-08	5.60937974629857e-14
4.9969581263823846e-09	1.3176621659102873e-17
1.657168598720491e-08	7.606413838968663e-15
6.822494348877597e-07	5.1712137949195264e-14
1.3488423435379856e-06	6.285721543041778e-12
1.1376570082752824e-07	4.918208290290833e-16
1.3431772154070852e-08	8.636534503107709e-15
3.0866956282711592e-06	3.038914927073242e-10
7.730642812018863e-12	9.661049764473995e-09
6.285134470823763e-14	2.713574491958284e-05
5.541247980208671e-11	6.68954444885261e-12
1.1263553284181074e-06	4.985226744622733e-13
1.7729271281238603e-11	1.000896158063288e-06
6.197966812347318e-19	2.0935043079240257e-06
3.1319212071370224e-06	1.0218682484090523e-10
9.154247549059087e-07	1.3308939126669467e-15
1.7095894227563342e-12	1.0802273476689557e-06
1.1428673911447059e-15	1.138274968079193e-05
2.9566298004249538e-06	1.4553068677017265e-13
1.471293184272385e-09	2.6077381166551637e-17
5.284335313218045e-11	4.420366039100232e-11
2.978507469425651e-11	5.852547010388574e-08
7.350138254498482e-07	2.4874686261325953e-14
1.5585063255392413e-18	8.468441253340531e-07
6.878050652778347e-06	2.4628899878368946e-10
6.589929152511624e-10	6.472606296804615e-16
3.346189631674678e-12	1.8900930118600265e-06
5.163628405508885e-19	2.7616910410195345e-06
4.664387492086957e-18	9.47160296390539e-06
2.653490143100232e-07	5.292784135685598e-16
5.106763727448715e-12	6.63267437294825e-06
1.4473439222035167e-09	5.263726609797213e-18
1.0164814140190858e-10	4.157335060315874e-06
1.5387947076537678e-05	2.0759493184880165e-10
2.084108716160652e-20	3.5685218471868274e-07
9.096202096627492e-12	1.3323586940530978e-08
2.8785673732907996e-11	1.8384444564437772e-06
3.361899852060672e-11	2.0869822509765955e-08
8.744434085986819e-21	1.5572065066924586e-07
9.574688927341878e-09	3.622288643527148e-18
1.0119408583185114e-20	2.5766101517218137e-08
8.32901337947765e-06	6.293275404110064e-14
3.186605037524718e-10	5.4282877384158237e-11
2.6973577144940667e-20	3.007735866084721e-08
8.312354044785573e-20	9.047668597786907e-07
4.955868315583264e-07	1.227747396711548e-13
9.07824419917181e-08	1.0309607808544061e-15
6.446765907209203e-11	5.378976318370151e-21
4.59945135032595e-13	4.065276443547759e-09
9.950597097136846e-19	1.818168214676586e-06
1.1507365052616401e-12	1.4363640253981419e-06
3.185118378219014e-12	1.2933557166650284e-08
2.037173068526834e-14	6.111674910451344e-06
3.5146108583836714e-14	2.5332295216192234e-06
7.889020972164799e-07	5.329282020340607e-11
6.6604359663739036e-15	1.162166692732427e-05
2.1418475563631233e-14	7.479929377148261e-07
9.706175374185105e-22	3.4462160779279284e-08
1.16668358075699e-12	2.610236651567851e-06
2.7397389592179497e-12	1.1154368636410025e-05
1.4030509019757297e-11	8.461167478905368e-07
8.853079162524362e-07	1.0700023728099527e-13
4.019381644285421e-09	4.2091460451693284e-19
5.572269143416538e-14	9.582923041473886e-06
2.213507601157422e-06	1.3934737492064026e-16
2.5662171300888644e-10	1.2729377948394887e-17
8.532420945415594e-19	1.8448046278002965e-07
2.5314997471131398e-12	1.8063593908890133e-12
4.684629332771164e-11	7.890649189882558e-06
1.5755508078138318e-11	7.690264437346317e-06
8.264297927179819e-12	1.3473109321396631e-09
2.550726068986163e-14	3.6104776314631736e-06
2.0330378923868962e-12	5.406438614199701e-06
1.8319433122076296e-06	2.1472718323114567e-11
2.076436543570835e-12	4.735590835573894e-12
1.1576317982630094e-09	4.925141632660247e-15
8.06786308691763e-10	3.4723810534706566e-17
2.5782377787097742e-12	5.041745379961729e-09
1.5336055041105808e-05	4.739249208204069e-10
3.077248810079259e-05	4.579940879017773e-10
7.4993975023341595e-22	1.599831444261834e-08
3.948164266824078e-12	1.45332339741044e-08
5.026332782538316e-13	4.304580909151219e-06
4.02229220181489e-06	6.1404004194257e-11
8.187952554994879e-12	1.0645677059321164e-20
7.982376735809632e-15	1.92310545678757e-06
2.548813639243968e-12	6.986283351414252e-06
7.306652809880345e-11	6.701053065082394e-20
1.817871614430833e-06	6.228221022791358e-11
5.459575143439327e-21	9.547525417386341e-08
4.699225041262733e-07	2.1680252282776427e-12
3.180870833431448e-12	6.75008929239672e-12
8.395552414634716e-07	4.677521440713859e-14
7.66950895691881e-08	8.620243768460613e-14
8.852597641934493e-15	1.5739504294352588e-06
3.4851683479892286e-12	6.18892568859101e-05
4.762929293665572e-06	1.5547358323666358e-13
4.0467600491714796e-07	1.8254262694402195e-12
3.213128288852931e-12	4.610551130031526e-22
1.0289066089931703e-06	1.1654081336206476e-13
2.290793090316507e-06	5.197101357351001e-11
3.04365175828076e-07	4.21357406298591e-14
2.5859395717339048e-20	5.354604082355494e-07
4.2374186377482097e-13	1.5377763954564352e-09
6.024677249988468e-07	1.3348582584281701e-11
4.3869079634269953e-08	3.1872687486160815e-11
5.151304185013978e-06	1.9103828084245565e-10
9.935046741101667e-07	4.341695376737269e-12
1.400254636481229e-07	9.1298817466097e-15
2.4634080280178537e-12	1.9521114154984828e-23
4.1168132438065976e-10	4.271764059883936e-12
1.1861605781839376e-09	7.505683977855227e-06
4.810583377859695e-13	1.259593850530049e-05
5.123881312238678e-13	1.1833587383025333e-06
3.0534067211711773e-06	1.2250145688693272e-13
5.081711594340333e-11	3.772287506939665e-08
9.401044485673518e-13	7.919870843985175e-14
2.7532726695310533e-12	5.899193155172047e-12
2.1955184778282608e-08	1.1694415121080108e-17
6.420541680205261e-18	1.2393514010037498e-06
3.6647942036908076e-10	2.797590460202678e-17
2.541708201110244e-05	3.7480278409656583e-10
1.7140103571109255e-06	5.070189767302762e-12
2.3397882556744677e-13	1.0619816761442342e-06
5.4873175905630734e-14	3.6228505464742597e-06
1.9846609391545107e-09	2.002086231989449e-12
3.570851359075189e-13	1.0193033140095985e-06
4.417159932765703e-07	4.5896873543458836e-10
1.2059446729169501e-05	2.5966043505391013e-11
2.8634135726923222e-18	8.873156745642642e-07
2.5946495731196952e-21	4.1300376972405344e-08
9.521367839723704e-10	9.008459785077606e-15
2.2204803084442873e-06	6.465284242459342e-12
2.9113150735462553e-06	1.485600807003518e-10
7.142290252599145e-21	7.146452433377994e-08
7.716884564272133e-06	6.58826307219053e-14
2.9337095022732825e-17	6.01427088919526e-06
5.319341471687686e-18	1.1274418353865452e-06
1.4771952683350547e-18	4.797511330642085e-06
1.8222674594286113e-10	3.5532151632029545e-13
2.110482705507418e-19	3.3196354995943933e-07
3.187432314577429e-06	6.629496085086815e-11
2.4741286667891642e-12	2.783652985276999e-13
2.3184837671679786e-07	5.279497536505449e-12
1.9790959894967553e-19	2.817254423161076e-07
1.7127450674476333e-18	1.9020345498279034e-06
3.8458793544367267e-13	4.630474853587543e-25
3.2247984651164304e-07	6.462567101670033e-13
4.364108683971573e-05	2.498216957964992e-09
6.142481386018267e-17	1.6151848756109285e-05
3.652720059463205e-11	3.5309322447301812e-12
1.377324900607901e-08	2.691649921734372e-12
1.1686788592688811e-08	8.096911412238031e-11
1.2134046122608155e-12	1.9981325523815856e-13
1.424934817937461e-12	1.4116105819148115e-12
6.508619513890438e-10	3.0901751763907584e-17
1.4050839411708075e-11	5.147297387538267e-06
5.6997433704046345e-12	7.186311148583829e-07
3.8302118604558335e-12	2.6810886087587384e-13
9.673592630898415e-21	4.468027662769599e-07
7.0051347930583e-07	1.1214383972044111e-11
1.8049188387417068e-05	3.788663994025691e-11
3.0319444227507595e-11	1.819115170215889e-09
1.102931787742912e-06	1.048335836187455e-11
5.02312130363621e-11	3.477043868627812e-06
7.547346167634708e-15	5.209435549661241e-07
5.074934829701989e-11	1.9687760436157094e-11
1.5150849907535164e-06	1.7026109382260868e-13
2.1536931079290653e-21	4.040585905696831e-08
7.222065420812264e-06	9.50786351621228e-10
3.02614267673143e-12	2.1067267128371084e-12
8.06786308691763e-10	1.7361905267353293e-18
5.686566399278102e-13	1.2013226394238992e-06
6.231108395962951e-20	3.053542042891114e-07
1.887556639110612e-06	1.1896769397041642e-13
2.673613226763228e-22	1.1641432144128419e-07
2.069988005476237e-12	2.153170806918199e-22
5.58083527564265e-09	7.090363521175818e-18
2.8363074173254274e-08	2.1142642535273262e-15
2.1493303567891656e-17	2.6774239606932423e-06
1.592573028892599e-10	4.941345510794872e-09
1.0789408149973981e-09	5.0152356869162455e-15
5.73832992602463e-17	3.309101532237774e-06
4.6594777114238595e-07	4.768414470291378e-12
1.1783576349268113e-14	1.0430726061836317e-05
9.317569966848428e-06	8.554742943653817e-14
1.4850156938730949e-09	1.6495799378758874e-16
7.345616852520857e-07	2.0365877172438612e-12
8.53679738420031e-06	4.699204789310069e-12
3.606540932094478e-08	6.328039306943501e-12
9.75564539894531e-07	1.2308380414997029e-09
4.046682677916344e-11	1.2976767787519818e-05
6.569194004915409e-19	3.784026851683986e-07
6.041975819810105e-07	4.68316017302342e-14
4.316323429879231e-06	1.6754942881103111e-09
1.470182628938672e-06	4.621421355083972e-12
3.063370087071802e-06	1.236728340897553e-10
2.1373230366917176e-06	3.125118216406866e-14
5.677387795210659e-09	2.3216981578461524e-17
1.3531651863960634e-10	3.895054980764943e-13
2.510455700608824e-15	2.2185236794378394e-06
1.550807787678393e-08	5.4365669225587106e-17
2.2322401277089392e-12	1.183641825442245e-05
2.471090599324258e-10	6.606761521098679e-21
7.503366995328553e-19	1.5911101589514858e-06
1.0902232221621182e-06	9.673376556310257e-12
5.470001037931757e-18	4.082338725830176e-06
1.6248585750424053e-17	6.331544862310683e-07
7.288439532711868e-07	9.56798846422949e-14
1.2231747305086846e-12	4.3063416138363954e-21
1.1860463228744322e-06	4.112740315999787e-12
6.901439561909659e-10	4.527775992496931e-14
1.776780882609785e-18	4.631521818098021e-06
2.6678962935612207e-08	1.3951956000063474e-14
6.799926339516522e-18	4.70948963714344e-06
1.7070500290516593e-06	2.594294096949419e-11
3.3762439699453496e-13	4.049009692373658e-06
3.605071359835483e-07	5.0859277427100977e-14
5.429022184665408e-10	1.5097963862690244e-11
2.7449923026584417e-20	6.161675388632842e-07
4.067642040165973e-06	3.414905656257726e-13
6.943468892742282e-12	1.6485544963379767e-05
3.390251283478851e-14	1.872475698494676e-06
2.1929579644728204e-08	8.128006156189027e-18
1.0544431130917737e-10	6.641790095513367e-19
6.751646151771111e-24	5.123184091283425e-18
2.368820529841788e-13	7.795796243912964e-06
5.771362940725466e-13	2.178947015037735e-06
6.5776952283281586e-12	2.5647834019900256e-21
8.235279562652021e-19	3.9930138144041924e-07
1.9359319041070273e-11	5.827886611112956e-13
3.609201638077419e-06	1.7414777314465492e-11
2.575431588354383e-06	7.020779143377511e-13
4.715209103427015e-08	2.1864453927681663e-16
6.34426138600691e-21	4.6996892729999984e-07
5.604850011743239e-07	1.498470280676007e-10
7.435571992972579e-07	1.2850914215481122e-12
3.172688732624523e-07	1.3093856373366584e-13
2.5690443260317477e-07	3.5961752677000744e-14
1.3301116298841666e-06	6.663456760237237e-13
1.201125837647323e-11	4.872835069037254e-12
9.479840044642063e-11	9.434471857468286e-06
3.7171937431058614e-14	6.679423478046876e-07
7.26724513947482e-12	1.0789042330343073e-13
3.655971512001784e-18	9.857284896842076e-07
1.2089086760203394e-18	1.6999084261984294e-06
8.325971205551877e-13	4.4914882151834827e-13
7.148256797019208e-16	2.1763440265750257e-06
2.2252147039410422e-05	1.9931713370940217e-10
1.7606479507137945e-06	9.639404332114444e-13
1.8890582550608277e-06	9.466241380040533e-13
1.0127199711073933e-11	2.91453526127876e-05
2.225471541976469e-18	4.792161716024804e-07
2.0025191847104074e-15	1.89924834368716e-06
6.596056462441001e-13	1.1728763601483965e-08
8.207809978763765e-16	4.218637877600141e-06
1.9747465238078177e-20	5.357139482866742e-07
6.402334698068978e-12	2.3442531535702666e-06
9.222855846161737e-14	1.76914783594996e-05
1.6002371302987858e-13	2.0957699480148606e-14
7.133276462903671e-09	3.072390609319703e-12
1.4244720548398325e-15	9.837501771614665e-07
2.718426572993995e-10	8.657135786267239e-20
9.105376482465339e-07	2.2884814612187602e-12
2.8961736545785845e-13	1.3184701650260385e-06
1.6335987372105072e-18	8.523844678493773e-07
1.8036181190986883e-18	4.3669685829838723e-07
